tileid,parenttile_id,resourceinstance_id,Anglicized name,Name in Roman (with diacritical marks),Alternative name(s),Name in Devanagari,sortorder,provisionaledits,nodegroup_id
39e51dbd-4c48-481e-997d-6e0796c4aed2,None,8d7016d6-5470-11ea-b4c2-0242ac130006,Pintu Bahi,Pintu Bahī (before 1391 CE),"<p>Gopicandra Miśra Saṃskārita Gopīcandra Mahāvihāra (Sanskrit name)</p>

<p>Panti Vihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/D43HWS5I/library"" target=""_blank""><strong>Petech 1984</strong></a>, 141)</p>

<p>Govicandra Bahīra&nbsp;(Paubhaḥ inscription of NS 589)</p>

<p>Govicandra Mahāvihārī (Paubhaḥ inscription of NS 982)</p>

<p>Pimãṭo Vīhāla (Copper plate inscription of NS 810)</p>

<p>Pimato Vihārī (Copper plate inscription of NS 871)</p>
",पिन्तु बही || LAL0970,0,,27b6916c-9323-11e9-a015-0242ac120006
43b72e52-3b25-4583-b35d-9842fcbe3184,None,8e375f65-fefc-48a6-af75-a116aefdf746,Sejuwalgaon Devala,Sejuvālagāũ Devala,,सेजुवालगाउँ देवल || KLK0350,0,,27b6916c-9323-11e9-a015-0242ac120006
c2e79bde-7ae0-4662-9071-4c94189f8768,None,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,Kuladeva Baha,Kuladeva Bāhāḥ (built in 1928 CE),"<p>Kulakṛti Caitya Vihāra (Sanskrit name)</p>

<p>Śivadeva Kulakṛti Caitya Vihāra (copperplate inscription from NS 1048)</p>

<p>Kula Caitya Bāhāḥ (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank"">Pruscha</a></strong> P-259)</p>

<p>Kulacaitya Kīrti Vihāra (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank"">Locke</a></strong> 1985, 115)</p>
",कुलदेव बाहा: || LAL2590 ,0,,27b6916c-9323-11e9-a015-0242ac120006
ccd983cd-e497-4815-8ad4-cddd7fb2541f,None,8eca193e-f410-11e9-8649-0242ac130002,Tadhanani Phalca,Taḥdhãnani Phalcā ,"<p>Bhāginanī Phalcā 2 (Gutschow Inventory of Phalcas 2018)</p>
",तःधँननि फल्चा |*| LAL4074,0,,27b6916c-9323-11e9-a015-0242ac120006
ae600b3e-a73b-4508-a4db-e73c46e3aa15,None,8eeabc38-6103-11ea-8083-0242ac130006,Atha Baha,Athaḥ Bāhāḥ (before 1658 CE),"<p>Ānandadeva Saṃskārita Śrīvatsa Vihāra (Sanskrit name)</p>

<p>Śrīvaccha Dharmadhātu Mahāvihāra</p>

<p>Athaka Bāhāra (Inscription from NS 879)</p>

<p>&nbsp;</p>
",अथ: बाहा: || LAL0870,0,,27b6916c-9323-11e9-a015-0242ac120006
1684d097-8e40-4ef2-affa-616228ae257c,None,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,Indrayani Dyache,Indrāyaṇī Dyaḥchẽ (c. 1778 CE),"<p>Indrāyaṇīdevī Mājuyā Dyaḥchẽ (inscription from NS 1128)</p>

<p>Indrāyaṇī Māṃyā Dyaḥ Chẽ (inscription from NS 1129)</p>
",इन्द्रायणी द्य:छेँ ll KIR0058,0,,27b6916c-9323-11e9-a015-0242ac120006
106b06a2-73cf-4637-95c3-47aee5c02ae1,None,8f1db6ee-e77b-11e9-8bc4-0242ac130002,Patukva Satah,Patukvā Sataḥ 1 (early 17th century CE),,पतुक्वा सतः || LAL4182,0,,27b6916c-9323-11e9-a015-0242ac120006
be1efc60-c3d7-4b45-892d-6d968335cf10,None,8f55831e-9d6d-11ea-9766-0242ac130005,Kotalachi Phalca,Kotalāchi Phalcā,,कोतलाछि फल्चा || LAL4212,0,,27b6916c-9323-11e9-a015-0242ac120006
c112e1d6-6d2a-4274-87e3-94a07012d0f2,None,8f604b7b-bd43-493f-87e8-e36d69990ad9,Dhum Baha Chaitya,Dhum Bāhāḥ Caitya,"<p>Aśoka Caitya</p>
",धुम् बहा: चैत्य ।। LAL1470,0,,27b6916c-9323-11e9-a015-0242ac120006
f07667e1-355f-43b2-8501-e8a1f360b2ac,None,8f639858-8eec-11ea-8e56-0242ac130005,Konti Bahi,Konti  Bahī (ca. 8th cent.?),"<p>Konti Bahī&nbsp;(Pruscha P-101)</p>

<p>Kāśyapa Miśra Saṃskārita Lalitavarṇa Mahāvihāra (Sanskrit name)</p>

<p>Komati Vihāri (inscription from NS 817 and NS 838)</p>

<p>Komati Vihāli (inscription from NS 743)</p>

<p>Komati Lalita Vihāra (inscription from NS 865)</p>
",कोन्ति बही || LAL0101,0,,27b6916c-9323-11e9-a015-0242ac120006
dbdfb3d1-c61d-44ab-a01a-c7bd2be9e126,None,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,Cilancva Baha,Cilancva Bāhāḥ (ca. 1515 CE),"<p>Kyapu Bāhā (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank""><strong>Locke </strong></a>1985, 178)</p>

<p>Jagatapālavarmā Saṃskārita Padmakāṣṭhagiri Mahāvihāra&nbsp;(<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank""><strong>Locke </strong></a>1985, 178)</p>

<p>Mū Bāhāḥ (vernacular)</p>

<p>Rājagata Lokadharma Saṃskārita Padmhakāṣṭhagiri Gũ Vihāra (<strong>Vajrācārya </strong>VS 2061, 117)</p>

<p>&nbsp;</p>
",चिलन्‌च्व बाह: ||KIR0002,0,,27b6916c-9323-11e9-a015-0242ac120006
ddd37f63-3072-4aa6-82cb-4834694a0ff3,None,8fa97d24-02ff-11ea-a389-0242ac130002,Jagmaru Pukku Phalca ,Jagamaru Pukhū Phalcā ,"<p>Jagamarupokhari Phalcā</p>

<p>Jagamadu Pukhū&nbsp;Phalcā</p>

<p>Jala Maṇḍapa Phalcā (transl. water mandapa)</p>", जगमरु पुखू फल्चा |*| LAL4219,0,,27b6916c-9323-11e9-a015-0242ac120006
b5a73ca8-33bb-429f-87a0-753efd31ee21,None,8fe3c368-1cbc-11ea-b74e-0242ac130002,Dabu (dance platform) and temporary shrine building,Dabū (dance platform) and temporary shrine,"<p>Ḍabalī&nbsp;&nbsp;&nbsp;</p>
",दबू || BUN0003,0,,27b6916c-9323-11e9-a015-0242ac120006
9f8befb8-657e-4c63-a871-6bc2b706594a,None,8ffce5d6-df78-11e9-81a8-0242ac140006,Bhajan Phalcha,Bhajana Phalcā (c. 1800s CE),"<p>Thati Phalca 5, Itī Phalcā</p>",भजन फल्चा || LAL4110,0,,27b6916c-9323-11e9-a015-0242ac120006
c4a521a2-5dff-4606-8dd8-d145e1776fbd,None,900a45b8-7fde-496b-b6c8-2bb60128983a,Lakshmishvar Mandir Pujari Ghar,Lakṣmīśvara Mandira Pujārī Ghara,,लक्ष्मीश्वर मन्दिर पुजारी घर || KAT2631,0,,27b6916c-9323-11e9-a015-0242ac120006
24cc43e8-fb0a-4c03-9269-126d5bf94cc9,None,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,Caitya,Taḥdhaṃnani Caitya (1619 CE),"<p>Cībhāḥdyaḥ (venacular)</p>
",त:धंननि चैत्य ।। LAL1831,0,,27b6916c-9323-11e9-a015-0242ac120006
e84d6163-87fb-40da-a5b7-c0e6cca36e58,None,906628ca-19ff-4a2b-bc04-db34fdeec3f8,Dathu Hiti Phalcha,Dathu Hiti Phalcā (c. mid-19th. cent. CE),"<p>Sittal Hiti Pati (name on signboard installed by PURPP/LMC)</p>
",दथु हिति फल्चा || LAL4315,0,,27b6916c-9323-11e9-a015-0242ac120006
9f4f8805-173a-4d13-939e-d0d9290cad36,None,908fcace-b19e-4829-b2a1-db91bb11bde6,Simhadva Phalca,Siṃhadvapāḥ Phalcā (orig. 1693 CE),,सिंहद्वा: फल्चा || KIR4004,0,,27b6916c-9323-11e9-a015-0242ac120006
9b8586ae-4a8b-4ace-8b01-cd1423a8a625,None,90a5b5ca-e613-11e9-b125-0242ac130002,Ubaha Gathicha,Ubāhāḥ Gathicā (1660 CE),"<p>Khaṇḍacuka Vihāra</p>
",उबाहा: गथिचा || LAL2270,0,,27b6916c-9323-11e9-a015-0242ac120006
23e7fb40-3f64-45c5-9306-4efd33f82249,None,90aa98a2-539a-11ea-b4c2-0242ac130006,Pucva Kvaya Bahi,Pūcva Kvaya Bahī,"<p>Rakṣesvara Mahāvihāra (Sanskrit name)</p>

<p>Kvathu Bahī (Vernacular)</p>

<p>Lakṣyaśrī Mahāvihāra (Stone inscription of NS 812)</p>
",पूच्व क्वय बही || LAL0620,0,,27b6916c-9323-11e9-a015-0242ac120006
c641f393-c00c-4295-b097-a37551db7275,None,90dafade-e8d7-11e9-b125-0242ac130002,Nhu Baha,Nhū Bāhāḥ at Gā Bāḥāḥ (ca. 1519 CE),"<p>Nhūla Vihāra</p>
",न्हू बाहा: || LAL0430,0,,27b6916c-9323-11e9-a015-0242ac120006
69d53db8-75a5-4e13-b687-b51a8bbbf5e8,None,91b124d2-3aa9-11ea-b44d-0242ac130006,Svanga Chibha,Svãgaḥ Cibhāḥ (renovated in 1614 CE),"<p>Svãgaḥ Caitya</p>
",स्वंग: चिभा: || LAL0550,0,,27b6916c-9323-11e9-a015-0242ac120006
e6875385-7362-47bb-a936-73a5c0a2afd9,None,922539d2-e746-11e9-8bc4-0242ac130002,Yoku Baha,Yoku Bāhāḥ (1611 CE),"<p>Yo&ntilde;kuli Mahāvihāra, Yokuli Mahāvihāra</p>
",योकु बाहा: || LAL0190,0,,27b6916c-9323-11e9-a015-0242ac120006
fe60b687-1ef5-4e6d-bb39-fc1f1a0a2df4,None,92ec797a-e91c-11e9-b125-0242ac130002,Jyaba Bahi,Jyābā Bahī (ca. 1652 CE),"<p>Jyeṣṭhavarṇa Mahāvihāra,&nbsp;Jyātha Vihāra,&nbsp;Jyātha Bāhāra Bahi</p>
",ज्याबा बही || LAL2610,0,,27b6916c-9323-11e9-a015-0242ac120006
d1ae9c15-b485-4b26-a2ee-3761dd0835b6,None,930f4862-eb68-11e9-8bc4-0242ac130002,Subahal Hiti Phalca,Subāhāḥ Hiti Phalcā (c. late 18th cent. CE),,सुबाहा: हिटी फल्चा || LAL4009,0,,27b6916c-9323-11e9-a015-0242ac120006
22d3814b-328e-47f2-b941-740906935495,None,938935b2-b933-41bd-8fcb-d65d713daaf7,Shiva Mandir,Śiva Mandira (1846-1951 CE),,शिव मन्दिर || KAT2606,0,,27b6916c-9323-11e9-a015-0242ac120006
d917ae6d-3a62-4c73-80ff-819d799bf4ce,None,939ac030-e812-11e9-b125-0242ac130002,Duru Baha Nani,Duru Bāhāḥ Nani (1677 CE),"<p>Durba Nani, Cūkha Vihāra</p>
",दुरु बाहा: ननि || LAL0780,0,,27b6916c-9323-11e9-a015-0242ac120006
61ea30ff-2d34-451e-81e3-6004b46970c8,None,93b01588-d2f1-11e9-8411-0242ac140006,Minnath Temple ,Mīnanātha Mandira,"<p>Cukāḥdyaḥ Degaḥ (vernacular)</p>

<p>Cākubāhāḥ Degaḥ (vernacular)</p>

<p>Padmadevasaṃskārita Vihāra (<strong><em><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/RLA2AXR2/q/nepalika"" target=""_blank"">Nepālikabhūpavaṃśāvalī</a></em></strong>&nbsp;19.57-58)</p>
",मीननाथ मन्दिर |*| LAL2770,0,,27b6916c-9323-11e9-a015-0242ac120006
6e6d9835-4586-4e54-9e2e-6471db35dbb8,None,94153c04-e432-11e9-b125-0242ac130002,Vachhe Nani Bahaca,Vachẽ Nani Bāhāḥcā (1909 CE),"<p>Dhanavantasiṃha Vihāra</p>
",वछेँ ननि बाहा:चा ।*। LAL0380,0,,27b6916c-9323-11e9-a015-0242ac120006
ec868230-ad91-4425-974e-085b913fe6e1,None,949507c0-48a2-41d0-a136-eced941d72c3,Jayashwar Mahadev Mandir,Jayeśvara Mahādeva Mandira (built around 1877 CE),,जयेश्वर महादेव मन्दिर ।। LAL1501,0,,27b6916c-9323-11e9-a015-0242ac120006
c9f9368c-85de-4d41-9ae0-dd6e0098599f,None,94adf614-f3d8-11e9-a3c8-0242ac130002,Garuda Narayana Temple,Garuḍanārāyaṇa Mandira,,गरुडनारायण मन्दिर || LAL1214,0,,27b6916c-9323-11e9-a015-0242ac120006
751cbcc4-8762-476b-9de3-2ef66f1581ae,None,94df40ea-74d2-11ea-b4b6-0242ac130006,Tap Hiti Ganesh Phalca,Tāpā Hiti Gaṇeśa Phalcā,,तापा हिति गणेश फल्चा || LAL4202,0,,27b6916c-9323-11e9-a015-0242ac120006
bdd7a5ab-277a-491f-85e4-c6ce0efefb6c,None,95211cfa-694d-4f3b-8f94-fe9191041187,Bodhikha Ganesh ,Bodhikha Gaṇeśa,"<p>Śrī Bũḍe Gaṇeśa Mandira (information provided on a sigh board)</p>
",बोधिख गणेश ll KAT0020,0,,27b6916c-9323-11e9-a015-0242ac120006
05dabc31-1bc6-43f7-80e7-53654ecf603b,None,95846732-e5e4-11e9-b125-0242ac130002,Dupa Ganesh Temple,Dupāḥ Gaṇeśa Mandira,"<ul>
	<li>Dupāt Gaṇeśa,</li>
	<li>Dupāḥ&nbsp;Gaṇeśa</li>
</ul>",दुपा: गणेश मन्दिर || LAL2110,0,,27b6916c-9323-11e9-a015-0242ac120006
33b70700-44f5-4a5a-b2ab-2b07270a6e1b,None,958fbc2c-e837-11e9-8bc4-0242ac130002,Mandapa Phalca ,Maṇḍapa Phalcā at Pimbahal (first half 17th cent. CE),"<p>Mandaḥ Phalcā</p>

<p>Chābahāh Phalcā</p>
",मण्डप फल्चा|| LAL4221,0,,27b6916c-9323-11e9-a015-0242ac120006
d23b125b-ddf8-4025-a4ee-c7615669ce0c,None,95b952e2-e8c5-11e9-8bc4-0242ac130002,Avah Capah,Avāḥ Capāḥ (rebuilt 1995 CE),"<p>Bhindyaḥlāchi Capāḥ</p>

<p>Ganedyaḥyā phalcā</p>

<p>Guṭhi Capāḥ</p>

<p>Kvaylāchi Jhyālcā Capāḥ</p>

<p>Bhailaḥ capāḥ</p>
",अवा: चपाः || LAL4140,0,,27b6916c-9323-11e9-a015-0242ac120006
d3610f7c-ce30-4571-8a3c-57af60c9b02a,None,95de5b2e-4292-11ea-b44d-0242ac130006,Licchavi Caitya,Licchavi Caitya and Svĩsvĩdyaḥ Shrine ,,लिच्छवि चैत्य र स्विंस्विंद्यः || BUN0009,0,,27b6916c-9323-11e9-a015-0242ac120006
6b3be596-f802-4863-aaf1-b63ca2626187,None,96d763ae-020a-11ea-a389-0242ac130002,Halipata Phalca,Halĩpatāḥ Phalcā (1686 CE),"<p>Yosiṃ phalcā</p>
",हलिंपताः फल्चा |*| SUN4012 ,0,,27b6916c-9323-11e9-a015-0242ac120006
301634e7-dec9-4fcb-9ff0-47ccb235302d,None,97945f3f-64f5-4560-b611-1bc997a00710,Siddhimukteshvar Mandir,Siddhimukteśvara Mandira (1855 CE),"<p>KAT2637 Siddhimukteśvara Mandira सिद्धिमुक्तेश्वर मन्दिर</p>
",सिद्धिमुक्तेश्वर मन्दिर ।। KAT2637,0,,27b6916c-9323-11e9-a015-0242ac120006
6b17d4bc-edb4-4af2-8caa-77afce8c4cae,None,97c8d066-f0e6-11e9-a3c8-0242ac130002,Yachhu Baha,Yachu Bāhāḥ (ca. 1630 CE),"<p>Balādharaguptasaṃskārita Bahādharagupta Mahāvihāra,&nbsp;Bahādharagupta Mahāvihāra</p>
", यछु बाहाः || LAL1810,0,,27b6916c-9323-11e9-a015-0242ac120006
688224bf-64c2-4c2d-9a68-7d97f7ce53eb,None,97f7c7ff-da96-44f3-9841-9e708675d5b4,Siddhilaksmi Temple ,Siddhilakṣmī Mandira  (built before 1652 CE),"<p>Bṛṅgeśvarī (<em><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/RKPDECFR/q/kirtipataka"" target=""_blank""><strong>Kīrtipatākā</strong></a>,&nbsp;</em>verse 53)</p>
",सिद्धिलक्ष्मी मन्दिर ||LAL2120,0,,27b6916c-9323-11e9-a015-0242ac120006
a493ed71-dd5b-4c04-8c7f-124274d3ed68,None,984b11da-5419-43a3-ad9c-7561a204970f,Mahalaksmi Aganchhen,Mahālakṣmī Dyaḥchẽ (built around 17th cen.),"<p>Mukhachẽ (vernacular)</p>

<p>Mahalakṣmī Āgaṃchẽ&nbsp;(vernacular)</p>

<p>Mahālakṣmi Agāchẽ&nbsp;(Pruscha1975, 266)</p>

<p>Mahalakshmi Aganchhen&nbsp;(Pruscha1975, 266)</p>
",महालक्ष्मी द्यःछेँ ll BAL0003 ,0,,27b6916c-9323-11e9-a015-0242ac120006
57aefe24-45ac-4477-96bd-057367e54950,None,9884d7b8-e92d-11e9-8bc4-0242ac130002,Sainthu Ganesh Temple,Saĩthu Gaṇeśa Mandira (ca. 17th cent. CE),"<p>Saĩthu Āju</p>
",सैँथु गणेश मन्दिर ||  LAL1490,0,,27b6916c-9323-11e9-a015-0242ac120006
1a6081c2-5f2a-4720-82eb-c6ed37f356ae,None,989f4dde-8eee-11ea-8e56-0242ac130005,Ganesh Temple,Gaṇeśa Mandira (1857 CE),"<p>Konti Gaṇeśa</p>
",गणेश मन्दिर || LAL0104,0,,27b6916c-9323-11e9-a015-0242ac120006
263a3708-46ef-4e70-9d57-d6d429be7f54,None,98b92c2f-f4d6-439b-8f42-b34bab291ad4,,Sikālī Mandira,,सिकाली मन्दिर || LAL2910,0,,27b6916c-9323-11e9-a015-0242ac120006
e4094d80-fb9e-4a2b-97a1-62bd1e84f324,None,98c7b75a-e729-11e9-8bc4-0242ac130002,Bhelachen Phalcha,Bhelāchẽ Phalcā (reconstr. 2004 CE),,भेलाछेँ फल्चा || LAL4144,0,,27b6916c-9323-11e9-a015-0242ac120006
ba3a2b22-a22a-4a62-9324-abf70b674306,None,990ceb20-1c32-11ea-b9b1-0242ac130002,Chola Nani Ganesha,Gaṇeśa Shrine (c. mid- 17th cent. CE),"<p>Cohela Nani&nbsp;Gaṇeśa</p>

<p>Gubhāḥkhyaḥ&nbsp;Gaṇeśa</p>
",गणेशथान || BUN0023,0,,27b6916c-9323-11e9-a015-0242ac120006
c40730bc-9655-4d02-9621-bf0dfda7010d,None,99462054-e675-11e9-8bc4-0242ac130002,Jati Baahaa,Jati Bāhāḥ,"<p>Jayavarddhana Vihāra (copperplate inscription attached to the Bāhāḥ), Jayanivarṇa Vihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IWXSWRPQ/q/Sinclair"" target=""_blank""><strong>Sinclair</strong></a>&nbsp;2010, 28-29), Jayativarṇa Vihāra&nbsp;(<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank""><strong>Locke</strong></a>&nbsp;1985, 105)</p>
",जति बाहाः || LAL2310,0,,27b6916c-9323-11e9-a015-0242ac120006
8b64311d-65ac-4a7e-84b7-a5bfb1ed10fa,None,99847ffe-f320-11e9-8649-0242ac130002,Cyasal Phalcha 4,Cyāsal Phalchā 4,, च्यासल फल्चा ४ || LAL4154,0,,27b6916c-9323-11e9-a015-0242ac120006
27d533de-cc9e-4ce0-b06f-fb8b222b5418,None,99a444d4-6d05-42b3-8d29-d17839072d01,Bhawanishankar Mandir,Bhavānīśaṅkara Mandira (built in 1676),,भवानीशङ्कर मन्दिर ।। LAL1802,0,,27b6916c-9323-11e9-a015-0242ac120006
2e0edc6c-002d-4ffd-b28a-700ef515eaca,None,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,Bhurti shikhara temples with pavilion,Bhurtī śikhara temples with pavilion (built between 14th-15th cent.),"<p>Bhurtī Devala</p>

<p>Bhurtī Pa&ntilde;cadevala</p>

<p>Bhurtī Mandira</p>
",भुर्ती शिखर मन्दिरहरू र मण्डप || DLK0015,0,,27b6916c-9323-11e9-a015-0242ac120006
d641590b-6aca-4236-aa7c-960c16b392b0,None,9d4436ef-a0b8-44e1-9090-2ebc3e2a8bf0,Santipur Phalca 2,Śāntipura Phalcā 2 (built in 1959 CE),"<p>Dharmaśālā (inscription from NS 1079)</p>
",शान्तिपुर फल्चा २ || KAT3262,0,,27b6916c-9323-11e9-a015-0242ac120006
a969e999-3315-45f4-b42f-9544f8d78603,None,9d5039d0-e979-11e9-8bc4-0242ac130002,Mahabuddha,Mahābuddha Mandira (1601 CE),"<p>Bodhimaṇḍapa Vihāra</p>
",महाबुद्ध मन्दिर || LAL2340,0,,27b6916c-9323-11e9-a015-0242ac120006
59cc048e-9b24-41da-a4c2-477b391e4545,None,9d50c831-722c-47b1-841d-464f04149299,Sunanda Baha,Sunanda Vihāra (built before 1624 CE),"<p>Yokhācheṁ&nbsp;Vihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/KJ3DWA54/library"" target=""_blank""><strong>Gutschow &amp; Shakya</strong></a> 1980, 173)</p>

<p>Ārako Vihāra (Manuscript form NS 744)</p>

<p>Bāhāḥcā (vernacular)</p>

<p>&nbsp;</p>
",सुनन्द विहार ।। LAL1000,0,,27b6916c-9323-11e9-a015-0242ac120006
0ddce8de-06eb-4998-b85f-de42958188f3,None,9df40600-ef45-4e96-a503-e51e961d4182,Mahakali Pith,Mahākālī Pīṭha,"<p>Mahākālī Mandira</p>
",महाकाली पीठ || BKT0170,0,,27b6916c-9323-11e9-a015-0242ac120006
e939298c-4d97-4d6d-9e3b-ee5c23357e42,None,9e929afa-0e37-4e57-9228-d7d244a486bc,Ganesh Temple,Gaṇeśa Mandira (1699 CE),,गणेश मान्दिर || LAL1910,0,,27b6916c-9323-11e9-a015-0242ac120006
dedb1839-93b4-4475-8d44-ecd5d239250a,None,9f08a9e4-f561-11e9-a3c8-0242ac130002,Swotha Narayana,Svathanārāyaṇa Mandira,"<p>Swotha Temple/Mandir, Swotha Narayan</p>
",स्वथनारायण मन्दिर || LAL1410,0,,27b6916c-9323-11e9-a015-0242ac120006
8f45832d-c412-4cfd-abf9-dd735dff7625,None,9f7d86ba-e6c5-11e9-b125-0242ac130002,Ashok Stupa Phalca,Aśoka Stūpa Phalcā (1929 CE),"<p>Cilādyaḥ Phalcā</p>
",अशोक स्तूप फल्चा || LAL4155,0,,27b6916c-9323-11e9-a015-0242ac120006
f2f754df-19e9-4aa0-b2aa-8fc95d4bb8af,None,9fce2e86-16a8-11ea-b9b1-0242ac130002,Lichchhavi Caitya,Licchavi Caitya (9th century),"<p>Śrī Catudvāreṣu Caityāṅkita Caitya (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/KSK58NK7/q/caitya"" target=""_blank""><strong>H. Śākya</strong></a> 1993, 72)</p>
",BUN0026 || लिच्छवि चैत्य,0,,27b6916c-9323-11e9-a015-0242ac120006
4786d6da-640e-4067-8e05-ab0e460030a5,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,Chidham Baha,Pilāchẽ Cidhaṃ Bāhāḥ,"<p>Hemacandra Vihāra</p>
",चिधं बाहा: || LAL2070,0,,27b6916c-9323-11e9-a015-0242ac120006
bc35607a-a4ca-4ba5-ac9a-0f3fd6ab0bc2,None,a0067903-e67a-4795-97b3-1e943372ca47,Lakhaypa Phalca,Lākhaypāḥ Phalcā (2019 CE),,लाखय्‌पा: फल्चा || KIR4072,0,,27b6916c-9323-11e9-a015-0242ac120006
b2d8960a-ce70-4e4b-8c13-23eeb52cea86,None,a03c60ca-ebe9-11e9-b125-0242ac130002,Bhelakhu Baha,Bhelakhu Bāhāḥ,"<p>Bhairavakūṭa Mahāvihāra, Dharmakīrti Mahāvihārayā Bhairavakūṭa Vihāra</p>
",भेलखु बाहा: || LAL0230,0,,27b6916c-9323-11e9-a015-0242ac120006
fb6ed652-2ce0-4eb2-b57d-f968b8597073,None,a0771bce-eb36-11e9-8bc4-0242ac130002,Radhakrishna Temple,Rādhākṛṣṇa Mandira (1887 CE),"<p>Kṛṣṇa Temple&nbsp;&nbsp;</p>
",राधाकृष्ण मन्दिर ॥ KAT2600,0,,27b6916c-9323-11e9-a015-0242ac120006
ee1f734f-eb5b-4408-822e-129e0a576d4d,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,Yatkha Baha Caitya ,Yatkhā Bāhāḥ Caitya,"<p>Vajradhātu Caitya (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/NITXXKIH/q/Hemar%C4%81ja%20"" target=""_blank""><strong>H. Śākya </strong></a>NS 1099, Cha)</p>
",यत्खा बाहा: चैत्य ||  KAT1051,0,,27b6916c-9323-11e9-a015-0242ac120006
a4467ee5-d3c9-4558-84eb-9d545355222e,None,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,Chithu Bahi,Cīthū Bahī,"<p>Cithubahila (D. Vajrācārya VS 2056, 509)</p>

<p>Padmakīrtigiri Mahāvihāra (Locke 1985, 221)</p>

<p>Kaphyi Kantipur Mahāvihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong>&nbsp;</a>&nbsp;975, 264)</p>

<p>Kyapu Bahi (Locke 1985, 221)</p>

<p>Kirtipura Vihāra (Inscription from NS 779)</p>

<p>Pekhālaṣu Bāhāra (manuscript form NS 790/ Ś. Śreṣṭha VS 2057, 194-197)</p>

<p>Piṃkhālakhu&nbsp;Bāhāra (manuscript form NS 790/ Ś. Śreṣṭha VS 2057, 194-197)</p>

<p>&nbsp;</p>
",चीथू बही ll KIR0008,0,,27b6916c-9323-11e9-a015-0242ac120006
