tileid,parenttile_id,resourceinstance_id,historical construction period, historical pakshya,historical enddate,historical tithi,historical date (BCE/CE) ,historical peculiarities, historicalnepalimonth,historicalgate,historicaleventyear,sortorder,provisionaledits,nodegroup_id
3f74282b-d583-4587-a491-ee011a1b8452,56182f80-d19e-4b6c-9a7e-89bfe5014a02,cdc824f7-fbb4-4aa3-b164-441876d29ed8,Late Malla period (1482-1768/69),Bright fortnight ,,5,1739,,Kārttika (Kārtika),,"<p>NS 860</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
e4d5d2cc-6595-4303-800e-f22b96792aba,34d2f76e-cfc9-4f1b-92fa-e07a76c30c47,cdc824f7-fbb4-4aa3-b164-441876d29ed8,Democratic Period (1990-),,,,2019,,Caitra (Caita),23,"<p>VS 2075</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
60333be7-8bc4-45c7-b4d9-28ac835fce79,d8a92d84-fdcd-44ca-a79d-ed0335643d38,cdc824f7-fbb4-4aa3-b164-441876d29ed8,Democratic Period (1990-),,,,2020,,Bhādra (Bhadau),4,"<p>VS 2077</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
0d9b4ab9-96b5-4368-ab36-f47b3cf4c819,bf5bcd30-2dc0-4f79-8df0-161c1d7b5f3b,cdc824f7-fbb4-4aa3-b164-441876d29ed8,Democratic Period (1990-),,,,2020,,Āśvina (Asoja),1,"<p>VS 2077</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
7db0e5e6-105c-44a5-a3a4-8459186726ba,ad2c9e21-fbf4-4e79-a100-c5eafb1cc630,cdc824f7-fbb4-4aa3-b164-441876d29ed8,Late Malla period (1482-1768/69),,,,1730,,,,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
79307f9c-14cc-4170-a87d-4aad1935073f,bfd61d02-be58-4608-90dc-4481d6ed3765,cdeafb74-f3cf-11e9-a3c8-0242ac130002,,,,,0000,,,,Unknown,0,,ff597fea-a321-11e9-8e7b-0242ac140004
6082ac43-2c28-458b-8376-7336ada2a6f3,1ce91050-1976-4af7-8309-a5d3cf90fa65,cdeafb74-f3cf-11e9-a3c8-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,,,1937 CE,,Kārttika (Kārtika),,NS 1057,0,,ff597fea-a321-11e9-8e7b-0242ac140004
d3d8d8ea-0956-4786-949a-5f180d36234c,a9293f09-d99c-42fe-88f4-bd86d070b19e,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,4,1700,,Vaiśākha (Vaisākha),,NS 820,0,,ff597fea-a321-11e9-8e7b-0242ac140004
48572585-98bc-4052-926a-f9c156e7e4ee,4c36a2b2-e9b1-444e-a770-aa39ef428057,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,9,1676,,Phālguna (Phāguna) ,,NS 796,0,,ff597fea-a321-11e9-8e7b-0242ac140004
51ac1329-de83-4b43-a6e2-d3f4f6ba5ae5,3926c455-21de-4b5a-86a9-263525a9fdce,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Dark fortnight,,1,1722,,Śrāvaṇa (Sāuna),,NS 842,0,,ff597fea-a321-11e9-8e7b-0242ac140004
5f0df50c-171a-46ce-9b75-36e3431036e0,0ea8bad7-a082-4cb7-a4e1-58d3841d5ab5,ce814212-e698-11e9-8bc4-0242ac130002,Shumsher Rana Period (1885-1951),Dark fortnight,,8,1889,,Jyeṣṭha (Jeṭha),,NS 1009,0,,ff597fea-a321-11e9-8e7b-0242ac140004
684e81d3-8f3c-43eb-920f-620c718987e1,bd1edd9d-20a2-4192-9b37-5c3c7a31e5a2,ce814212-e698-11e9-8bc4-0242ac130002,Shumsher Rana Period (1885-1951),,,,1934,,,,VS 1990,0,,ff597fea-a321-11e9-8e7b-0242ac140004
1759843b-cbc9-4055-8315-064e2d3fc112,734f2f87-98b4-4e96-9c8f-73f0e6062ba1,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,,1758,,Vaiśākha (Vaisākha),,NS 878,0,,ff597fea-a321-11e9-8e7b-0242ac140004
3039310e-5bbd-4f1e-a64c-0df9e9d191da,354365b1-460e-4df3-b6e7-f2237703bd25,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Dark fortnight,,New Moon,1733,,Jyeṣṭha (Jeṭha),,NS 853,0,,ff597fea-a321-11e9-8e7b-0242ac140004
40bafabb-457b-4f79-b282-73a21ddd36f4,da6b9d78-3631-4eeb-b4e3-fca3b42e8732,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,7,1546,,Āṣāḍha (Asāra),8,NS 666,0,,ff597fea-a321-11e9-8e7b-0242ac140004
ade4dfd4-a271-4f58-8a0d-1d81d6822f41,6812fe2c-c4d2-43cd-aa75-c42d08e1a17f,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,4,1695,,Vaiśākha (Vaisākha),,NS 815,0,,ff597fea-a321-11e9-8e7b-0242ac140004
aa35fcf1-1718-45ee-a77e-a65234ce8a76,a738fdba-629e-47b6-890f-cccb4dfb0f21,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,Full Moon,1536,,Vaiśākha (Vaisākha),,NS 656,0,,ff597fea-a321-11e9-8e7b-0242ac140004
d0636663-c642-4900-9ada-f83f2f420065,c164b9f9-edc7-4427-bd11-b66e78a2f5cf,ce814212-e698-11e9-8bc4-0242ac130002,Late Malla period (1482-1768/69),Dark fortnight,,2,1524,,Āśvina (Asoja),,NS 644,0,,ff597fea-a321-11e9-8e7b-0242ac140004
1fc8479e-a7a9-4d92-b48f-a02bb044b258,fdaefe40-e77f-46a5-b168-6096c26d4c51,ce814212-e698-11e9-8bc4-0242ac130002,Early Malla Period (13th-1482),Bright fortnight ,,5,1142,,Āṣāḍha (Asāra),,NS 262,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f6216d59-32ba-49be-88fa-5cc8c02cfe70,5e4492c8-57c6-4257-92e8-3e76bff3f7f8,ce9b3552-e916-11e9-b125-0242ac130002,Early Rana Period (1846-1885),,,,1856 CE,,,,VS 1913,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f339dea2-7ef8-42db-a124-0641e4c8ba39,d7a3c3ea-b014-43c3-bb39-1747c73f7166,ce9b3552-e916-11e9-b125-0242ac130002,Early Rana Period (1846-1885),Bright fortnight ,,Full Moon,1850 CE,,Āṣāḍha (Asāra),,VS 1907,0,,ff597fea-a321-11e9-8e7b-0242ac140004
73602ab1-7a88-4330-b407-5da3b7e67ac5,bd80c231-98a2-4871-a5e3-173a95748c4f,ce9b3552-e916-11e9-b125-0242ac130002,Early Rana Period (1846-1885),,,,1850 CE,,,,VS 1907,0,,ff597fea-a321-11e9-8e7b-0242ac140004
fe9e7ede-772c-426c-a3c8-0051e61d9a51,cf148515-f922-4671-970e-37333adba2c6,ced28492-e666-11e9-b125-0242ac130002,Democratic Period (1990-),,,,2015,,,,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f28757b1-9fea-4ee3-af12-4ab4e0f8ddba,800f89b0-744e-480d-ada5-763a976079cf,ced28492-e666-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),,,,1933,,,,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
151297e2-6458-457d-bcc9-93a089818860,1dd1b70c-e9c8-4e35-b8f9-dcb45969ac27,cf2cf2a2-fbb9-11e9-a3c8-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,4,1712 CE,,Vaiśākha (Vaisākha),,NS 832,0,,ff597fea-a321-11e9-8e7b-0242ac140004
2e80c7d0-3712-40a3-bb27-63bb37119179,0ce54264-0a63-452e-87da-5eba75ae4ca6,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,,1939 CE,,,,"<p>VS 1996</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
261824bf-4068-49f7-af08-f2ac87fbf974,bcf3e3a5-4a02-4a9b-96f2-494c9a0075d5,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Dark fortnight,,11,1627 CE,,Āṣāḍha (Asāra),,"<p>NS 747</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
e0582a3b-8ebd-424b-892c-cb9dfb1c1e8b,928ca93a-5acf-404c-9af5-985fae92a146,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,5,1651 CE,,Jyeṣṭha (Jeṭha),,"<p>NS 771</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
5cfec522-7791-4ac2-9ea1-e035104ab62f,9b20df2a-2c73-4b00-a513-0be73dc638d1,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,7,1552 CE,,Āṣāḍha (Asāra),,"<p>NS 672</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
ebf40a0a-773f-4ffe-81eb-d30cc796e3da,7e113d08-cf1d-49ae-a2c4-7c8630068ed7,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,13,1577 CE,"<p><strong>N. Śarmā (</strong>2005, 131) has misread the date as NS 679</p>
",Śrāvaṇa (Sāuna),,"<p>NS 697</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
7c9b9078-a799-4367-a971-e09f345cd42a,c4428098-f312-4c9d-a909-e48c740dfe49,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Bright fortnight ,,5,1928 CE,,Māgha,,"<p>NS 1048</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
1b3e1b4b-97d7-4012-925a-980a6a2f5d17,e73fe8d9-8bd1-4199-8ea4-bace40dff2fc,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,Unknown ,,,0000,,,,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
2cd7959b-f1ee-478c-8d54-6eee10102676,adcb4d2c-9570-4709-8a21-bb8eb211877c,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Bright fortnight ,,2,1916 CE,,Phālguna (Phāguna) ,,"<p>NS 1036</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
2270210d-c608-4b31-942d-87b22b8e1f31,47869882-8db7-4783-82ff-291c21457b10,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Bright fortnight ,,2,1916 CE,,Phālguna (Phāguna) ,,"<p>NS 1036</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
9ee913da-245d-47a8-974a-634355035aef,f93e633e-cab3-43d7-ac8f-50d3d8f831e8,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,5,1663 CE,,Caitra (Caita),,"<p>NS 783</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
0411907a-3247-492c-8dc8-9daef1bb8b0d,99cc593d-b0c8-4b14-bc32-b300a296ef67,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Unknown ,,,1891 CE,,,,"<p>VS 1948</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
09774b0f-dd44-4cff-9ca4-209b19d172f1,e2b5ef07-439c-4bfa-96c2-c0765d95fbd7,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,"4,5",1770 CE,,Caitra (Caita),,"<p>NS 840</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
2d52a5db-ab93-417f-a37a-765fdac75fb7,d4ed146f-0ff2-4f0d-930a-ed9c6927f8ea,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,8,1718 CE,,Śrāvaṇa (Sāuna),,"<p>NS 838</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
fed0af19-2924-42fb-8b0c-76d1c2bbe7dc,11dc908b-f9f8-403f-82cd-13ec7790aa91,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,Unknown ,,,0000,,,,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
48bac476-adb1-4fc4-8c25-02e0e0c033d1,0c61a5a8-c094-449c-be0b-202349dd3dc4,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Early Shaha Period (17th century-1846),Bright fortnight ,,11,1804 CE,,Caitra (Caita),,"<p>NS 924</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
da5363d7-4be4-4d0f-8472-76a2e6db74e4,e34580cc-1a1a-43ff-b440-633177481953,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Dark fortnight,,4,1668 CE,,Vaiśākha (Vaisākha),,"<p>NS 788</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
bda5ad49-4404-42d7-a7fc-131892eada27,680e56a9-6485-4704-b13b-23cb3f797b74,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),"Dark fortnight,Bright fortnight ",,5,1641 CE,,Pauṣa (Pusa),,"<p>NS 762</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
dda33409-3884-48eb-8dc5-f38e90856a0f,54fb3c18-0853-4e2b-9553-70e0899a4662,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Dark fortnight,,10,1675 CE,,Āṣāḍha (Asāra),,"<p>NS 795</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
601272e9-2242-4996-8705-1138a28d5ade,8dd6fad9-d2db-4b1f-bc0d-d5e0ef6480ba,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,2,1632 CE,,Āṣāḍha (Asāra),,"<p>NS 752</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
e0a57897-f9ce-476a-ad9a-327bf94b8a3a,d0bebc6d-4222-4bdf-af10-3cac5fc03089,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),,,,1627 CE,,,,"<p>NS 747</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
4500dbeb-5de0-4ef0-a7db-522061afbdb9,75e6f663-a405-48e1-bb44-b0241d832d51,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,Full Moon,1594 CE,,Vaiśākha (Vaisākha),,"<p>NS 714</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
09407324-62b5-4d83-b452-df206167b71c,59f40571-daff-4e5d-863a-3f05ee458608,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,8,1675 CE,,Āṣāḍha (Asāra),,"<p>NS 795</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
158f7369-076c-4acd-ba50-6c59d635f997,41fe1a21-636d-43ae-a55e-5cc285a338be,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,6,1675 CE,,Śrāvaṇa (Sāuna),,"<p>NS 795</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
08bfc8a6-264d-4448-a253-bf91658ff35d,c606f72e-8248-46fe-a5d8-1b0f6912f52d,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,1,1675 CE,,Śrāvaṇa (Sāuna),,"<p>NS 795</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
7f648491-dee0-46c8-aefb-657c95eeff7b,9bf2380d-448e-43af-a5d2-97cccffbc791,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,2,1717 CE,,Jyeṣṭha (Jeṭha),,"<p>NS 837</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
a2d6850c-9222-490a-a5a7-c2d5e326a361,1fba1734-0407-4f2a-a1af-8d28120a947d,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,Bright fortnight ,,3,0000,,Śrāvaṇa (Sāuna),,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
40d4dd84-1424-46aa-ac87-159d38762cea,57988dce-9e96-4a99-9450-4a8a64e96cf4,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Shaha Period (1951-1990),,,,1987 CE,,,,"<p>VS 2044</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
5287e91a-2cac-47f9-b479-516fb7327cc0,e02f715f-80f2-4391-803b-00fafadd93e0,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Dark fortnight,,13,1949 CE,,Kārttika (Kārtika),,"<p>VS 2006</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
0f196cf8-2fb4-4b32-8f80-ef7e9c62f9df,00a29888-658f-4a6f-8f05-639eff59ca47,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Democratic Period (1990-),,,,1934-1936? CE,,,,"<p>VS 1990-1992</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
f51ac0f7-5017-45ff-995e-76c257178cfa,46fabfe1-a5e2-473a-b1f4-4ad739147d5e,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Shaha Period (1951-1990),,,,1970 CE - 1980 CE,,,,"<p>VS 2027-2037</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
7e1064ef-1332-4e09-95bb-6065343b86c0,bd052ef7-3153-4ff0-95c5-4509637383cf,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Dark fortnight,,11,1692 CE,,Vaiśākha (Vaisākha),,"<p>NS 812</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
16abdd55-df30-45bb-bc48-4da2f9c3fca9,976ca540-8a65-4953-8a42-981dec51303f,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Early Malla Period (13th-1482),Bright fortnight ,,10,1382 CE,,Āṣāḍha (Asāra),,"<p>NS 502</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
af0dcb67-1430-4c8d-8a9c-f44bf89a169d,242cd75a-0b8e-4ada-8c78-d8f0e7fdd974,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Bright fortnight ,,9,1932 CE,,Kārttika (Kārtika),,"<p>NS 1053</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
697e5745-80b0-4cf2-8164-de7a23a2e717,e9a2d9de-7530-4c4c-92de-cf56fbd51510,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Early Rana Period (1846-1885),Bright fortnight ,,9,1833 CE,,Caitra (Caita),,"<p>NS 953</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
d928c20b-7fb9-4d0f-ae05-08d08459dbed,aea4a7ee-e0ec-4f35-8fc2-ba12c5fc9713,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Shaha Period (1951-1990),,,,1986 CE,,,,"<p>VS 2043</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
16e55e74-5a90-4c60-9265-4c6a3491c8c9,777aca65-0f3b-4e58-b467-0d5d62119425,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Early Shaha Period (17th century-1846),Bright fortnight ,,2,1800 CE,,Jyeṣṭha (Jeṭha),,"<p>NS 920</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
eb863f65-f423-421c-b67b-4b91ab7864e6,09f57e99-ce8c-4717-836d-020e628b9fe0,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Dark fortnight,,New Moon,1685 CE,,Māgha,,"<p>NS 805</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
1bbdc200-afe4-4dec-a028-2b7fa10099ea,dfe3dd84-fc8b-4848-ada3-76655d521e82,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Shaha Period (1951-1990),,,,1979 CE,,,,"<p>VS 2036</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
1d209983-4c72-4746-843d-c2c0bddaa260,23364fec-d3a2-4ea9-9813-3384bec72cb2,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Democratic Period (1990-),,,,2003 CE - 2006 CE,,,,"<p>VS 2061-2064</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
999d9ec4-5181-4ba1-80d3-be738043a578,ed98a4c8-471a-45d9-ad31-c25516953420,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Early Rana Period (1846-1885),,,,1850 CE,,,,"<p>NS 970</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
a764efbc-feee-4157-a97c-ff06475ed9ad,bc2dcee4-c1ea-4358-8f49-aaa870d3ab33,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,13,1712 CE,,Māgha,,"<p>NS 832</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
b6e270dc-04d5-4e1e-b86c-63d95faba93e,4f344ebd-5bbd-4b8f-abaf-ec74f5a0afc1,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,Full Moon,1534 CE,,Śrāvaṇa (Sāuna),,"<p>NS 654</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
25b7902d-f751-4e94-8903-d4e7a905fef6,552b25d6-02d7-4dea-8532-4164253d70fa,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Dark fortnight,,9,1675 CE,,Pauṣa (Pusa),,"<p>NS 796</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
8176ceb7-ceb2-4ffe-a00f-467a5e5c0be8,089e3db2-c317-46ff-a543-50fd04ae9a01,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Early Rana Period (1846-1885),Bright fortnight ,,6,1863 CE,,Phālguna (Phāguna) ,,"<p>NS 983</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
8d1fd2b1-a4e7-47c3-9bee-5193af38af0d,decd6b53-1fbf-46f4-a308-bc6c19116ac2,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Early Rana Period (1846-1885),Dark fortnight,,1,1883 CE,,Āśvina (Asoja),,"<p>NS 1003</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
28e3d093-4a3f-4da8-8cc5-9bd2b1eb3b06,5815afe9-471a-4069-8b8a-0827c8fde9ff,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,Bright fortnight ,,1,0000,,Śrāvaṇa (Sāuna),,"<p>Two numbers of the date cannot be seen in the inscription as those are covered by the door handle.</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
0abde08a-43d3-4b3a-93e3-46d0e952e82e,bc5d5e69-24b8-4fd1-9c1b-63b4135e07cd,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Bright fortnight ,,10,1929 CE,"<p>Two stone inscriptions embedded into the fa&ccedil;ade wall of the dyaḥchẽ record exactly the same event and date.</p>
",Māgha,,"<p>NS 1049</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
1a90c1ea-c965-4591-81fe-7a1560996760,258ae878-cbc4-438e-bee7-9b2b56c4036b,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Late Malla period (1482-1768/69),Bright fortnight ,,5,1663 CE,,Caitra (Caita),,"<p>NS 783</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
6d1d40ef-348b-4e7e-bdbc-3b045069d1cc,3e6f41bc-43a0-428d-aef2-ce722062ce07,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Bright fortnight ,,8,1933 CE,,Māgha,,"<p>NS 1053</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
271d2b12-c97a-4794-9ec6-f73dba6d791d,0e4faaf8-b358-4690-b04d-741e39e8fa39,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,Shumsher Rana Period (1885-1951),Bright fortnight ,"<p>Two stone inscriptions embedded into the fa&ccedil;ade wall of the <em>dyaḥchẽ </em>record exactly the same event and date.</p>
",10,1929 CE,,Māgha,,"<p>NS 1049</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
75c30667-e97c-4ccb-85f4-c13238cf3eca,c3b3bb3a-1834-4d9d-b7a5-ae627bbcd4b3,cfc0099e-f15d-4c3e-8d8f-e048222f7956,Late Malla period (1482-1768/69),Dark fortnight,,,1657,,Āṣāḍha (Asāra),,"<p>NS 777</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
19362b46-f558-4962-bd15-ebe5732a62a6,e0265aaa-e297-4702-b711-9e866f17e9e0,cfc0099e-f15d-4c3e-8d8f-e048222f7956,Late Malla period (1482-1768/69),Bright fortnight ,,12,1710,,Jyeṣṭha (Jeṭha),,"<p>NS 830</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
4a27d86d-4b96-453c-a3d4-88db3826d475,ae6823f0-f9ea-4a53-b9d0-40cab23d7368,cfc0099e-f15d-4c3e-8d8f-e048222f7956,Late Malla period (1482-1768/69),Bright fortnight ,,12,1710,,Jyeṣṭha (Jeṭha),,"<p>NS 830</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
278de6fc-7056-44fd-aa21-e1c7427bd95b,ff0739e1-9736-49a5-be0b-36a612ceb878,cfc0099e-f15d-4c3e-8d8f-e048222f7956,Late Malla period (1482-1768/69),Bright fortnight ,,10,1663,,Bhādra (Bhadau),,"<p>NS 783</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
3744d1c4-2e4b-4c7b-80dc-3e0cac168dcc,e0e7ca5d-70ba-4aac-a7c9-690ef2df40ce,cfc0099e-f15d-4c3e-8d8f-e048222f7956,Late Malla period (1482-1768/69),Dark fortnight,,,1647,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank""><strong>Locke</strong></a> (1985, 182) has misread the date as NS 769</p>
",Jyeṣṭha (Jeṭha),,"<p>NS 767</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
4ebcfc5d-939e-446e-b561-cbc0ae54678f,6646a904-4ea6-4abc-a823-619ac668d8b8,cfc0099e-f15d-4c3e-8d8f-e048222f7956,Late Malla period (1482-1768/69),Dark fortnight,,,1719,,Śrāvaṇa (Sāuna),,"<p>NS 839</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
8cde3f07-0dde-43a8-8120-7a668c79b599,a2bd2b26-7577-47df-8328-ef9e0725693c,cfc0099e-f15d-4c3e-8d8f-e048222f7956,Late Malla period (1482-1768/69),Dark fortnight,,4,1719,,Jyeṣṭha (Jeṭha),,"<p>NS 839</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
